"","Page Title","Description","Reference","Extent","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"454","gTor ma'i rim pa","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (91)
            
          
              ","EAP039/1/4/246","91 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_246/1.jp2/full/!600,300/0/default.jpg"
"455","Bla ma dgongs 'dus skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (196)
            
          
              ","EAP039/1/4/247","196 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_247/1.jp2/full/!600,300/0/default.jpg"
"456","Bla ma dgongs 'dus skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (220)
            
          
              ","EAP039/1/4/248","220 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_248/1.jp2/full/!600,300/0/default.jpg"
"457","Mi la'i rnam thar","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (188)
            
          
              ","EAP039/1/4/249","188 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_249/1.jp2/full/!600,300/0/default.jpg"
"458","sNying thig gi lo rgyus chen mo","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (195)
            
          
              ","EAP039/1/4/250","195 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_250/1.jp2/full/!600,300/0/default.jpg"
"459","mKha' 'gro yang tig rin chen shog skya'i skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (490)
            
          
              ","EAP039/1/4/251","490 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_251/1.jp2/full/!600,300/0/default.jpg"
"460","rNam thar gsol 'debs sogs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (93)
            
          
              ","EAP039/1/4/252","93 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_252/1.jp2/full/!600,300/0/default.jpg"
"461","Byed par byed pa lde mig sogs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (118)
            
          
              ","EAP039/1/4/253","118 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_253/1.jp2/full/!600,300/0/default.jpg"
"462","Yang dag thugs sgrub las khrid","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (428)
            
          
              ","EAP039/1/4/254","428 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_254/1.jp2/full/!600,300/0/default.jpg"
"463","Ye shes mgon po'i las byang sogs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (96)
            
          
              ","EAP039/1/4/255","96 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_255/1.jp2/full/!600,300/0/default.jpg"
"464","Zab lam bde gshegs kun 'dus","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (165)
            
          
              ","EAP039/1/4/256","165 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_256/1.jp2/full/!600,300/0/default.jpg"
"465","bKa' brgyad bde 'dus dbang sgrub","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (240)
            
          
              ","EAP039/1/4/257","240 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_257/1.jp2/full/!600,300/0/default.jpg"
"466","bKa' brgyad bde gshegs 'dus pa'i skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (164)
            
          
              ","EAP039/1/4/258","164 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_258/1.jp2/full/!600,300/0/default.jpg"
"467","rDzogs chen rgyud bcu bdun skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (322)
            
          
              ","EAP039/1/4/259","322 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_259/1.jp2/full/!600,300/0/default.jpg"
