"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"2856","Bangalar meye [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Fanindranath Pal.                                                          View images from this file (21)                                    ","EAP341/5/374","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_374/44.jp2/full/!600,300/0/default.jpg"
"2857","Bijayini [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: S. M. Bagde.                                                          View images from this file (21)                                    ","EAP341/5/375","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_375/270.jp2/full/!600,300/0/default.jpg"
"2858","Epar opar [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: S. M. Bagde.                                                          View images from this file (21)                                    ","EAP341/5/377","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_377/290.jp2/full/!600,300/0/default.jpg"
"2859","Kachi sansad [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Biswabasu Roy Choudhuri.                                                          View images from this file (21)                                    ","EAP341/5/378","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_378/342.jp2/full/!600,300/0/default.jpg"
"2860","Kabi jaydev [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Fanindranath Pal.                                                          View images from this file (21)                                    ","EAP341/5/380","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_380/434.jp2/full/!600,300/0/default.jpg"
"2861","Mayer pran [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Nandulal Mukherjee.                                                          View images from this file (27)                                    ","EAP341/5/383","25 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_383/184.jp2/full/!600,300/0/default.jpg"
"2862","Nimai sannyas [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Kumuda Ranjan Dasa.                                                          View images from this file (25)                                    ","EAP341/5/384","23 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_384/454.jp2/full/!600,300/0/default.jpg"
"2863","Sakuntala [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Ajita Sena.                                                          View images from this file (21)                                    ","EAP341/5/388","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_388/24.jp2/full/!600,300/0/default.jpg"
"2864","Sat namber Bari [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: RaneshChandra Chakraborti.                                                          View images from this file (9)                                    ","EAP341/5/390","7 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_390/334.jp2/full/!600,300/0/default.jpg"
"2865","Sriradha [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Ajita Sena.                                                          View images from this file (23)                                    ","EAP341/5/391","21 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_391/2.jp2/full/!600,300/0/default.jpg"
"2866","Ahuti [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Ashisa chandra Ghataka.                                                          View images from this file (21)                                    ","EAP341/5/392","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_392/230.jp2/full/!600,300/0/default.jpg"
"2867","Banglar meye [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Fanindranath Pal.                                                          View images from this file (21)                                    ","EAP341/5/394","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_394/70.jp2/full/!600,300/0/default.jpg"
"2868","Bijayini [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Susil Simha.                                                          View images from this file (21)                                    ","EAP341/5/395","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_395/50.jp2/full/!600,300/0/default.jpg"
"2869","Brahman kanya [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Ajita Sena.                                                          View images from this file (21)                                    ","EAP341/5/396","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_396/308.jp2/full/!600,300/0/default.jpg"
"2870","Epar opar [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Amiya Madhaba Sengupta.                                                          View images from this file (21)                                    ","EAP341/5/397","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_397/150.jp2/full/!600,300/0/default.jpg"
"2871","Mayer pran [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Nandulal Mukherjee.                                                          View images from this file (21)                                    ","EAP341/5/400","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_400/190.jp2/full/!600,300/0/default.jpg"
"2872","Nandini [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Subal Mukherjee.                                                          View images from this file (21)                                    ","EAP341/5/401","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_401/6.jp2/full/!600,300/0/default.jpg"
"2873","Nimai sannyas [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Kumuda Ranjan Dasa.                                                          View images from this file (25)                                    ","EAP341/5/403","23 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_403/26.jp2/full/!600,300/0/default.jpg"
"2874","Parichay [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Hemanta Kumara Chattopadhyaya.                                                          View images from this file (21)                                    ","EAP341/5/406","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_406/90.jp2/full/!600,300/0/default.jpg"
"2875","Pashan devata [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Hemanta Kumara Chattopadhyaya.                                                          View images from this file (17)                                    ","EAP341/5/407","15 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_407/292.jp2/full/!600,300/0/default.jpg"
"2876","Pathabhule [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n...                                                          View images from this file (23)                                    ","EAP341/5/408","21 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_408/250.jp2/full/!600,300/0/default.jpg"
"2877","Protishodh [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Birendranath Deya.                                                          View images from this file (21)                                    ","EAP341/5/409","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_409/170.jp2/full/!600,300/0/default.jpg"
"2878","Pratishruti [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Nandulal Mukherjee.                                                          View images from this file (21)                                    ","EAP341/5/410","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_410/210.jp2/full/!600,300/0/default.jpg"
"2879","Ras purnima [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Ajita Sena.                                                          View images from this file (21)                                    ","EAP341/5/411","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_411/110.jp2/full/!600,300/0/default.jpg"
"2880","Shakuntala [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Ajita Sena.                                                          View images from this file (21)                                    ","EAP341/5/413","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_413/130.jp2/full/!600,300/0/default.jpg"
"2881","Uttarayana [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Nandulal Mukherjee.                                                          View images from this file (21)                                    ","EAP341/5/416","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_416/272.jp2/full/!600,300/0/default.jpg"
"2882","Abhayer biye [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Hemanta Kumara Chattopadhyaya.                                                          View images from this file (17)                                    ","EAP341/5/417","15 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_417/200.jp2/full/!600,300/0/default.jpg"
"2883","Abhisara [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Fanindranath Pal.                                                          View images from this file (13)                                    ","EAP341/5/418","11 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_418/188.jp2/full/!600,300/0/default.jpg"
"2884","Aleya [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: S. K. Dasa.                                                          View images from this file (21)                                    ","EAP341/5/419","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_419/168.jp2/full/!600,300/0/default.jpg"
"2885","Ashoka [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Birendranath Deya.                                                          View images from this file (21)                                    ","EAP341/5/422","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_422/60.jp2/full/!600,300/0/default.jpg"
"2886","Bandi [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Susil Simha & Ramen Choudhuri.                                                          View images from this file (17)                                    ","EAP341/5/423","15 Tiff images","NA","File","Bengali","Bengali","2013","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_423/152.jp2/full/!600,300/0/default.jpg"
"2887","Bhishma [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Ajita Sena.                                                          View images from this file (21)                                    ","EAP341/5/425","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_425/100.jp2/full/!600,300/0/default.jpg"
"2888","Garmil [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n...                                                          View images from this file (20)                                    ","EAP341/5/427","18 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_427/20.jp2/full/!600,300/0/default.jpg"
"2889","Girdhar gopal ki meera [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n...                                                          View images from this file (19)                                    ","EAP341/5/428","17 Tiff images","Book","File","English, Hindi","Latin, Devanagari","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_428/328.jp2/full/!600,300/0/default.jpg"
"2890","Maha kabi kalidasa [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Harendranath Chatterjee.                                                          View images from this file (21)                                    ","EAP341/5/430","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_430/80.jp2/full/!600,300/0/default.jpg"
"2891","Mahanisha [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: B. Nana.                                                          View images from this file (21)                                    ","EAP341/5/432","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_432/120.jp2/full/!600,300/0/default.jpg"
"2892","Meenakshi [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Sudhirendra Sanyal.                                                          View images from this file (21)                                    ","EAP341/5/434","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_434/308.jp2/full/!600,300/0/default.jpg"
"2893","Milan [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Ajita Sena.                                                          View images from this file (21)                                    ","EAP341/5/435","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_435/40.jp2/full/!600,300/0/default.jpg"
"2894","Nari [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Bankima Chatterjee.                                                          View images from this file (21)                                    ","EAP341/5/436","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_436/216.jp2/full/!600,300/0/default.jpg"
"2895","Pareenita [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Hemanta Kumara Chattopadhyaya.                                                          View images from this file (15)                                    ","EAP341/5/438","13 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_438/236.jp2/full/!600,300/0/default.jpg"
"2896","Patibrata [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Birendranath Deya.                                                          View images from this file (13)                                    ","EAP341/5/439","11 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_439/140.jp2/full/!600,300/0/default.jpg"
"2897","Priya bandhabi [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Sudhirendra Sanyal.                                                          View images from this file (15)                                    ","EAP341/5/440","13 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_440/294.jp2/full/!600,300/0/default.jpg"
"2898","Rajani [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: G. B. Deya.                                                          View images from this file (5)                                    ","EAP341/5/441","3 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_441/250.jp2/full/!600,300/0/default.jpg"
"2899","Yakher dhan [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Kumuda Ranjan Dasa.                                                          View images from this file (21)                                    ","EAP341/5/442","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_442/254.jp2/full/!600,300/0/default.jpg"
"2900","Sesh uttor [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: A. C. Roy.                                                          View images from this file (17)                                    ","EAP341/5/444","15 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_444/4.jp2/full/!600,300/0/default.jpg"
"2901","Shodhbodh [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Sudhirendra Sanyal.                                                          View images from this file (21)                                    ","EAP341/5/445","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_445/274.jp2/full/!600,300/0/default.jpg"
"2902","Abhisara [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Fanindranath Pal.                                                          View images from this file (13)                                    ","EAP341/5/447","11 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_447/692.jp2/full/!600,300/0/default.jpg"
"2903","Aleya [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: S. K. Dasa.                                                          View images from this file (21)                                    ","EAP341/5/448","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_448/628.jp2/full/!600,300/0/default.jpg"
"2904","Ashoka [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Birendranath Deya.                                                          View images from this file (21)                                    ","EAP341/5/450","19 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_450/648.jp2/full/!600,300/0/default.jpg"
"2905","Wapas [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n...                                                          View images from this file (13)                                    ","EAP341/5/452","11 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_452/58.jp2/full/!600,300/0/default.jpg"
"2906","Chand sadagar [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n...                                                          View images from this file (9)                                    ","EAP341/5/453","7 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_453/78.jp2/full/!600,300/0/default.jpg"
"2907","Chhadmabeshi [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Ramesh Chandra Chakraborti.                                                          View images from this file (13)                                    ","EAP341/5/454","11 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_454/122.jp2/full/!600,300/0/default.jpg"
"2908","Dabi [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Birendranath Deya.                                                          View images from this file (13)                                    ","EAP341/5/456","11 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_456/54.jp2/full/!600,300/0/default.jpg"
"2909","Dabi [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Birendranath Deya.                                                          View images from this file (13)                                    ","EAP341/5/457","11 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_457/680.jp2/full/!600,300/0/default.jpg"
"2910","Dampati [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Sunila Singh.                                                          View images from this file (13)                                    ","EAP341/5/458","11 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_458/66.jp2/full/!600,300/0/default.jpg"
"2911","Dewar [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n...                                                          View images from this file (12)                                    ","EAP341/5/459","10 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_459/158.jp2/full/!600,300/0/default.jpg"
"2912","Dikshul [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n.. Editor: Pravash Chandra Dutta.                                                          View images from this file (13)                                    ","EAP341/5/460","11 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_460/20.jp2/full/!600,300/0/default.jpg"
"2913","Dwandwa [n. d.]","        This book deals with the subject: Bengali cinema in India. Early bengali cinema pamphlets in multiple bound volumes seperately entered for specific identification. Original material: 1 book. Brittle. The original volume with length of 22 cm. Publisher: S. l. : s. n...                                                          View images from this file (13)                                    ","EAP341/5/461","11 Tiff images","Book","File","Bengali","Bengali","1872-1915","Access is for research purposes only.","https://images.eap.bl.uk/EAP341/EAP341_5_461/146.jp2/full/!600,300/0/default.jpg"
