"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"421","Ze ji shu [20th century]","

        Sutra used to pick an auspicious date. Creator: unknown.

                  
            
              
              View images from this file (105)
            
          
              ","EAP217/14/289","105 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"422","Jie yuan jie jing jing [Late 19th century]","

        Sutra on cleaning houses and driving evils away. Creator: unknown.

                  
            
              
              View images from this file (54)
            
          
              ","EAP217/14/290","54 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"423","Bi mo jing [Late 19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (44)
            
          
              ","EAP217/14/291","44 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"424","Qi fu lu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (102)
            
          
              ","EAP217/14/292","102 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"425","Bi mo jing [20th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (37)
            
          
              ","EAP217/14/293","37 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"426","Bi mo jing [20th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (34)
            
          
              ","EAP217/14/294","34 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"427","Jie jing jing [Early 20th century]","

        Sutra on cleaning and preparing for ceremony. Creator: unknown.

                  
            
              
              View images from this file (68)
            
          
              ","EAP217/14/295","68 TIFF images","Manuscript","File","Nuosu","Yi","Early 20th century","Access is for research purposes only."
"428","Yu zhan shu [Late 19th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (48)
            
          
              ","EAP217/14/296","48 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"429","Qi fu jing [Late 19th century]","

        Sutra on searching for good fortune. Creator: unknown.

                  
            
              
              View images from this file (84)
            
          
              ","EAP217/14/297","84 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"430","Bi mo jing [Late 19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (31)
            
          
              ","EAP217/14/298","31 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"431","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (41)
            
          
              ","EAP217/14/299","41 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"432","Yu zhan shu [19th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (40)
            
          
              ","EAP217/14/300","40 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"433","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (71)
            
          
              ","EAP217/14/301","71 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"434","Bi mo jing [Late 20th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (61)
            
          
              ","EAP217/14/302","61 TIFF images","Manuscript","File","Nuosu","Yi","Late 20th century","Access is for research purposes only."
"435","Yu zhan shu [19th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (34)
            
          
              ","EAP217/14/303","34 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"436","Qi fu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (43)
            
          
              ","EAP217/14/304","43 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"437","Ji zu qi fu jing [Early 19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (65)
            
          
              ","EAP217/14/305","65 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"438","Ze ji shu [Early 19th century]","

        Sutra used to pick an auspicious date. Creator: unknown.

                  
            
              
              View images from this file (30)
            
          
              ","EAP217/14/306","30 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"439","Ji zu jing [19th century]","

        Sutra used in ancestral worship. Creator: unknown.

                  
            
              
              View images from this file (47)
            
          
              ","EAP217/14/307","47 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"440","Jie jing jing [19th century]","

        Sutra on cleaning and preparing for ceremony. Creator: unknown.

                  
            
              
              View images from this file (9)
            
          
              ","EAP217/14/308","9 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"441","Han ren gu shi shu [19th century]","

        A translation of Chinese stories. Creator: unknown.

                  
            
              
              View images from this file (67)
            
          
              ","EAP217/14/309","67 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"442","Han ren gu shi shu [19th century]","

        A translation of Chinese stories. Creator: unknown.

                  
            
              
              View images from this file (63)
            
          
              ","EAP217/14/310","63 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"443","Zhao fu shui jing [19th century]","

        Sutra on searching for water and good fortune. Creator: unknown.

                  
            
              
              View images from this file (96)
            
          
              ","EAP217/14/311","96 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"444","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (62)
            
          
              ","EAP217/14/312","62 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"445","Zhi lu jing [Early 19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (50)
            
          
              ","EAP217/14/313","50 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"446","Ji zu qi fu jing [19th century]","

        Sutra used to worship ancestors and request good fortunes. Creator: unknown.

                  
            
              
              View images from this file (25)
            
          
              ","EAP217/14/314","25 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"447","Ze ri ze fang xiang shu [19th century]","

        Sutra used to pick an auspicious date and direction for ceremony. Creator: unknown.

                  
            
              
              View images from this file (82)
            
          
              ","EAP217/14/315","82 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"448","Xian fu shui xian sheng jing [19th century]","

        Sutra on offering water and sacrifices to ancestors in ceremony. Creator: unknown.

                  
            
              
              View images from this file (51)
            
          
              ","EAP217/14/316","51 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"449","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (52)
            
          
              ","EAP217/14/317","52 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"450","Yi ren lai li [19th century]","

        A history of Yi people. Creator: unknown.

                  
            
              
              View images from this file (61)
            
          
              ","EAP217/14/318","61 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"451","Yu zhan qi fu lu jing [19th century]","

        Sutra on predicting one's future and requesting fortune. Creator: unknown.

                  
            
              
              View images from this file (54)
            
          
              ","EAP217/14/319","54 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"452","Qi fu lu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (62)
            
          
              ","EAP217/14/320","62 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"453","Shen zuo ji zu jing [19th century]","

        Sutra on conducting ceremony of ancestral worship, from picking the date, layout of altar and offering appropriate food and water to ancestors. Creator: unknown.

                  
            
              
              View images from this file (18)
            
          
              ","EAP217/14/321","18 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"454","Qu xie jie jing jing [19th century]","

        Sutra on cleaning houses and driving evils away. Creator: unknown.

                  
            
              
              View images from this file (67)
            
          
              ","EAP217/14/322","67 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"455","Bi mo jing [19th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (34)
            
          
              ","EAP217/14/323","34 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"456","Xian fu shui qi fu lu jing [19th century]","

        Sutra on offering water and requesting good fortune. Creator: unknown.

                  
            
              
              View images from this file (48)
            
          
              ","EAP217/14/324","48 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"457","Zhi lu jing [Early 19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (15)
            
          
              ","EAP217/14/325","15 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"458","Xian fu shui xian sheng jing [Late 18th century]","

        Sutra on offering water and sacrifices to ancestors in ceremony. Creator: unknown.

                  
            
              
              View images from this file (17)
            
          
              ","EAP217/14/326","17 TIFF images","Manuscript","File","Nuosu","Yi","Late 18th century","Access is for research purposes only."
"459","Qi fu lu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (62)
            
          
              ","EAP217/14/327","62 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"460","Qi fu lu jing [Early 19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (27)
            
          
              ","EAP217/14/328","27 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"461","Zhi lu jing [19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (25)
            
          
              ","EAP217/14/329","25 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"462","Sang zang jing [Late 18th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (127)
            
          
              ","EAP217/14/330","127 TIFF images","Manuscript","File","Nuosu","Yi","Late 18th century","Access is for research purposes only."
"463","Sang zang jing [18th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (36)
            
          
              ","EAP217/14/331","36 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"464","Jie jing jing [18th century]","

        Sutra on cleaning and preparing for ceremony. Creator: unknown.

                  
            
              
              View images from this file (16)
            
          
              ","EAP217/14/332","16 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"465","Ze ji shu [18th century]","

        Sutra used to pick an auspicious date. Creator: unknown.

                  
            
              
              View images from this file (33)
            
          
              ","EAP217/14/333","33 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"466","Sang zang jing [18th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (48)
            
          
              ","EAP217/14/334","48 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"467","Zhao fu shui jing [18th century]","

        Sutra on searching for water and good fortune. Creator: unknown.

                  
            
              
              View images from this file (90)
            
          
              ","EAP217/14/335","90 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"468","Zhao fu shui jing [18th century]","

        Sutra on searching for water and good fortune. Creator: unknown.

                  
            
              
              View images from this file (80)
            
          
              ","EAP217/14/336","80 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"469","Sang zang jing [Late 18th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (16)
            
          
              ","EAP217/14/337","16 TIFF images","Manuscript","File","Nuosu","Yi","Late 18th century","Access is for research purposes only."
"470","Qi fu lu jing [18th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (37)
            
          
              ","EAP217/14/338","37 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"471","Ze ji shu [19th century]","

        Sutra used to select proper date and direction for ceremony. Creator: unknown.

                  
            
              
              View images from this file (42)
            
          
              ","EAP217/14/339","42 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"472","Sang zang jing [18th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (72)
            
          
              ","EAP217/14/340","72 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"473","Sang zang jing [18th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (48)
            
          
              ","EAP217/14/341","48 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"474","Sang zang jing [18th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (50)
            
          
              ","EAP217/14/342","50 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"475","Qi fu lu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (80)
            
          
              ","EAP217/14/343","80 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"476","Qi fu lu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (43)
            
          
              ","EAP217/14/344","43 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"477","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (41)
            
          
              ","EAP217/14/345","41 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"478","Qi fu lu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (24)
            
          
              ","EAP217/14/346","24 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"479","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (40)
            
          
              ","EAP217/14/347","40 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"480","Ze ji shu [19th century]","

        Sutra used to pick an auspicious date. Creator: unknown.

                  
            
              
              View images from this file (52)
            
          
              ","EAP217/14/348","52 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"481","Chu sui jie jing jing [19th century]","

        Sutra on cleaning houses and driving evils away. Creator: unknown.

                  
            
              
              View images from this file (74)
            
          
              ","EAP217/14/349","74 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"482","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (85)
            
          
              ","EAP217/14/350","85 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"483","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (51)
            
          
              ","EAP217/14/351","51 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"484","Qi fu lu jing [Early 19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (35)
            
          
              ","EAP217/14/352","35 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"485","Bi mo jing [Late 18th century]","

        Sutra used by local priest Bimo. Creator: unknown.

                  
            
              
              View images from this file (14)
            
          
              ","EAP217/14/353","14 TIFF images","Manuscript","File","Nuosu","Yi","Late 18th century","Access is for research purposes only."
"486","Qi fu lu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (26)
            
          
              ","EAP217/14/354","26 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"487","Sang zang jing [Late 19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (14)
            
          
              ","EAP217/14/355","14 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"488","Qi fu lu jing [Late 19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (21)
            
          
              ","EAP217/14/356","21 TIFF images","Manuscript","File","Nuosu","Yi","Late 19th century","Access is for research purposes only."
"489","Cai hui cha tu yu ce shu [19th century]","

        An illustrated sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (72)
            
          
              ","EAP217/14/357","72 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"490","Yu zhan qi fu lu jing [19th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (59)
            
          
              ","EAP217/14/358","59 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"491","Xian fu shui xian sheng jing [18th century]","

        Sutra on offering water and sacrifices to ancestors in ceremony. Creator: unknown.

                  
            
              
              View images from this file (16)
            
          
              ","EAP217/14/359","16 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"492","Zhao shui zhao fu lu jing [18th century]","

        Sutra on searching for water and good fortune. Creator: unknown.

                  
            
              
              View images from this file (61)
            
          
              ","EAP217/14/360","61 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"493","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (71)
            
          
              ","EAP217/14/361","71 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"494","Qi fu lu jing [Early 20th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (74)
            
          
              ","EAP217/14/362","74 TIFF images","Manuscript","File","Nuosu","Yi","Early 20th century","Access is for research purposes only."
"495","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (51)
            
          
              ","EAP217/14/363","51 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"496","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (53)
            
          
              ","EAP217/14/364","53 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"497","Ze ji shu [19th century]","

        Sutra used to pick an auspicious date. Creator: unknown.

                  
            
              
              View images from this file (89)
            
          
              ","EAP217/14/365","89 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"498","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (58)
            
          
              ","EAP217/14/366","58 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"499","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (63)
            
          
              ","EAP217/14/367","63 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"500","Sang zang jing [18th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (60)
            
          
              ","EAP217/14/368","60 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"501","Qi fu lu jing [18th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (59)
            
          
              ","EAP217/14/369","59 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"502","Qi fu lu jing [18th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (74)
            
          
              ","EAP217/14/370","74 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"503","Cai hui cha tu yu ce shu [19th century]","

        An illustrated sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (71)
            
          
              ","EAP217/14/371","71 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"504","Qi fu lu jing [18th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (130)
            
          
              ","EAP217/14/372","130 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"505","Zhao shui zhao fu lu jing [18th century]","

        Sutra on searching for water and good fortune. Creator: unknown.

                  
            
              
              View images from this file (95)
            
          
              ","EAP217/14/373","95 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"506","Sang zang jing [18th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (108)
            
          
              ","EAP217/14/374","108 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"507","Zhao fu shui jing [18th century]","

        Sutra on searching for water and good fortune. Creator: unknown.

                  
            
              
              View images from this file (87)
            
          
              ","EAP217/14/375","87 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"508","Qi fu chu xie jing [Early 19th century]","

        Sutra on cleaning houses and driving evils away. Creator: unknown.

                  
            
              
              View images from this file (60)
            
          
              ","EAP217/14/376","60 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"509","Sang zang jing [18th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (59)
            
          
              ","EAP217/14/377","59 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"510","Zhi lu jing [19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (47)
            
          
              ","EAP217/14/378","47 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"511","Ji zu jing [19th century]","

        Sutra used to worship ancestors and request good fortunes. Creator: unknown.

                  
            
              
              View images from this file (38)
            
          
              ","EAP217/14/379","38 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"512","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (66)
            
          
              ","EAP217/14/380","66 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"513","Ji zu qi fu jing [Early 19th century]","

        Sutra used to worship ancestors and request good fortunes. Creator: unknown.

                  
            
              
              View images from this file (61)
            
          
              ","EAP217/14/381","61 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"514","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (36)
            
          
              ","EAP217/14/382","36 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"515","Shen zuo fen bu tu [19th century]","

        Sutra on conducting ceremony of ancestral worship, from picking the date, layout of altar and offering appropriate food and water to ancestors. Creator: unknown.

                  
            
              
              View images from this file (60)
            
          
              ","EAP217/14/383","60 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"516","Sang zang jing [Early 19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (129)
            
          
              ","EAP217/14/384","129 TIFF images","Manuscript","File","Nuosu","Yi","Early 19th century","Access is for research purposes only."
"517","Qi fu lu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (52)
            
          
              ","EAP217/14/385","52 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"518","Qi fu lu jing [19th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (28)
            
          
              ","EAP217/14/386","28 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"519","Zhao fu shui jing [19th century]","

        Sutra on searching for water and good fortune. Creator: unknown.

                  
            
              
              View images from this file (75)
            
          
              ","EAP217/14/387","75 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"520","Qi fu chu xie jing [19th century]","

        Sutra on expelling evils and begging fortunes. Creator: unknown.

                  
            
              
              View images from this file (70)
            
          
              ","EAP217/14/388","70 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"521","Qi fu chu xie jing [19th century]","

        Sutra on expelling evils and begging fortunes. Creator: unknown.

                  
            
              
              View images from this file (27)
            
          
              ","EAP217/14/389","27 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"522","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (35)
            
          
              ","EAP217/14/390","35 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"523","Sang zang jing [Late 18th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (52)
            
          
              ","EAP217/14/391","52 TIFF images","Manuscript","File","Nuosu","Yi","Late 18th century","Access is for research purposes only."
"524","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (75)
            
          
              ","EAP217/14/392","75 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"525","Qi fu lu jing [18th century]","

        Sutra on searching for good fortune. Creator: unknown.

                  
            
              
              View images from this file (20)
            
          
              ","EAP217/14/393","20 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"526","Qi fu lu jing [19th century]","

        Sutra on searching for good fortune. Creator: unknown.

                  
            
              
              View images from this file (52)
            
          
              ","EAP217/14/394","52 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"527","Qi fu lu jing [19th century]","

        Sutra on searching for good fortune. Creator: unknown.

                  
            
              
              View images from this file (45)
            
          
              ","EAP217/14/395","45 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"528","Qi fu lu jing [18th century]","

        Sutra on searching for good fortune. Creator: unknown.

                  
            
              
              View images from this file (15)
            
          
              ","EAP217/14/396","15 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"529","Sang zang jing [19th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (34)
            
          
              ","EAP217/14/397","34 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"530","Zhi lu jing [19th century]","

        Sutra used to guide the soul of the dead to return to their homeland. Creator: unknown.

                  
            
              
              View images from this file (8)
            
          
              ","EAP217/14/398","8 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"531","Sang zang jing [18th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (33)
            
          
              ","EAP217/14/399","33 TIFF images","Manuscript","File","Nuosu","Yi","18th century","Access is for research purposes only."
"532","Yu zhan shu [19th century]","

        Sutra on predicting one's future. Creator: unknown.

                  
            
              
              View images from this file (11)
            
          
              ","EAP217/14/400","11 TIFF images","Manuscript","File","Nuosu","Yi","19th century","Access is for research purposes only."
"533","Chu sui jie jing jing [20th century]","

        Sutra on expelling evils and begging fortunes. Creator: unknown.

                  
            
              
              View images from this file (52)
            
          
              ","EAP217/14/401","52 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"534","Sang zang jing [20th century]","

        Sutra used in funeral. Creator: unknown.

                  
            
              
              View images from this file (59)
            
          
              ","EAP217/14/402","59 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"535","Sang zang ze ji shu [20th century]","

        Sutra used to pick an auspicious date for funeral. Creator: unknown.

                  
            
              
              View images from this file (111)
            
          
              ","EAP217/14/403","111 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"536","Qi fu lu jing [20th century]","

        Sutra on requesting for fortune. Creator: unknown.

                  
            
              
              View images from this file (55)
            
          
              ","EAP217/14/404","55 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
"537","Zhao fu shui zhao yao jing [20th century]","

        Sutra on searching for water and herbs. Creator: unknown.

                  
            
              
              View images from this file (86)
            
          
              ","EAP217/14/405","86 TIFF images","Manuscript","File","Nuosu","Yi","20th century","Access is for research purposes only."
